,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,r patterns,theta patterns,consistency_score
16604,0,1,0,2,3,0,3,4,2,0.3607841904573179,1.3354465953225798,2.6933131895889773,0.2188184512579973,0.6847790722098965,simulated16605,simulated,2.0,2.0,4.0
16605,0,1,1,2,3,4,1,1,3,0.41532860772358626,1.3310960561788672,3.0642501508109636,0.13997037815228788,0.5804236923724149,simulated16606,simulated,2.0,3.0,5.0
16606,0,0,1,2,2,3,4,1,3,0.4152942873559182,1.2006402972886847,3.0642501508109636,0.0974312294917642,0.5507524390851968,simulated16607,simulated,2.0,2.0,4.0
16607,0,1,1,2,2,2,3,2,4,0.42945926963923453,1.3003607641205934,3.2384725991195302,0.10922111341488988,0.5293149407040603,simulated16608,simulated,2.0,3.0,5.0
16608,0,1,2,1,3,2,1,3,4,0.33770042644312737,1.2147317591341547,2.5838949306899157,0.2049283354745861,0.6784567992794839,simulated16609,simulated,2.0,1.0,3.0
16609,0,0,1,2,3,4,2,4,0,0.35036850070243575,1.1837120373739123,2.644122190905652,0.17601124609036786,0.678391299275804,simulated16610,simulated,2.0,2.0,4.0
16610,0,1,2,1,1,0,3,2,4,0.3787238741268917,1.185903381850042,2.794457646255036,0.139779788137018,0.5460808638008077,simulated16611,simulated,2.0,2.0,4.0
16611,0,1,2,0,3,2,2,4,4,0.4281881535382255,1.2070796151382859,3.223583265724238,0.08206488178179071,0.31765961836533385,simulated16612,simulated,2.0,2.0,4.0
16612,0,1,2,0,3,2,3,4,3,0.4296860353447074,1.2065881240694964,3.2384725991195302,0.08003852449924327,0.3150459691790368,simulated16613,simulated,2.0,2.0,4.0
16613,0,1,2,3,3,4,1,1,2,0.441801783443305,1.3476595803905298,3.298720836476787,0.10934551031256394,0.507703474347935,simulated16614,simulated,2.0,2.0,4.0
16614,0,1,2,3,1,1,4,3,1,0.4769296366065423,1.413759612442141,3.4862744604083575,0.08828500484628972,0.36012322209686587,simulated16615,simulated,3.0,2.0,5.0
16615,0,1,1,2,2,2,2,3,4,0.36931535294119855,1.2127684731270398,2.7434193329504786,0.16165925839237466,0.6593663498934694,simulated16616,simulated,2.0,3.0,5.0
16616,0,1,2,2,0,3,4,3,1,0.3879351733396381,1.3469225950987758,2.846445471503935,0.18466282568995107,0.6079247525900122,simulated16617,simulated,1.0,1.0,2.0
16617,0,1,2,1,3,4,0,2,4,0.3629236359814543,1.2382566514248226,2.7057532709245895,0.17975855287318795,0.6699541625458216,simulated16618,simulated,3.0,1.0,4.0
16618,0,1,2,3,3,4,0,2,2,0.4346655341654846,1.3180848071012319,3.2684578995414215,0.10846798077991707,0.5381121521764214,simulated16619,simulated,2.0,3.0,5.0
16619,0,1,2,2,3,4,3,0,4,0.37542435409047203,1.3932861035801074,2.768820891976829,0.21929140302324326,0.6709283326648274,simulated16620,simulated,2.0,1.0,3.0
16620,0,0,1,2,2,3,2,4,1,0.33393484224345293,1.0748300075235664,2.5720151102177873,0.15525356944872531,0.6768878834678147,simulated16621,simulated,3.0,2.0,5.0
16621,0,1,2,2,0,0,3,4,1,0.3670105496552176,1.2865164951502686,2.7308060765954623,0.1917183895693473,0.6471796069730336,simulated16622,simulated,1.0,2.0,3.0
