,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
14457,0,0,1,2,1,3,4,2,4,0.38195614334129413,1.2065731151201418,2.8860700717345225,0.13523955118692874,0.5992833288656255,simulated,simulated,simulated,4
7098,0,1,1,2,3,1,2,1,3,0.3819530756578513,1.2660056436036118,2.8860700717345225,0.15583551059033982,0.6212870042542826,simulated,simulated,simulated,5
10117,0,1,1,2,2,0,3,2,1,0.3819514822123986,1.239459425482968,2.8860700717345225,0.14663905358627952,0.6291349162784889,simulated,simulated,simulated,6
11921,0,1,1,1,2,3,4,3,3,0.38195071950952797,1.2608515854167046,2.8860700717345225,0.1540520271509883,0.5871213141958518,simulated,simulated,simulated,4
10670,0,1,2,3,2,2,3,0,2,0.3819480102620185,1.3012517619171606,2.8860700717345225,0.16805307167667605,0.6195437071348372,simulated,simulated,simulated,5
13676,0,1,2,1,3,4,4,0,2,0.38194186007435893,1.3212262028609385,2.8860700717345225,0.17498020453187474,0.6015141725861883,simulated,simulated,simulated,3
3640,0,1,1,0,1,2,3,1,3,0.3819414498780469,0.9632850017604713,2.8860700717345225,0.05095687580165911,0.36207679460533815,simulated,simulated,simulated,6
16984,0,0,1,2,3,3,1,4,0,0.3819309331989029,1.2124054845713281,2.8860700717345225,0.13728563029861746,0.6097087790484559,simulated,simulated,simulated,4
7328,0,1,2,0,3,2,3,3,0,0.38192548257909364,1.1075080357223377,2.8860700717345225,0.10094496102468922,0.4208104223901823,simulated,simulated,simulated,4
6812,0,1,2,2,2,1,3,1,3,0.3819244325725395,1.2540652801427314,2.8860700717345225,0.15172691405079938,0.6169719206831031,simulated,simulated,simulated,5
16773,0,1,1,2,3,2,2,3,4,0.3819187027920474,1.3231917310311987,2.8860700717345225,0.1756844014706762,0.6393454152457193,simulated,simulated,simulated,5
15024,0,1,2,0,3,4,1,2,3,0.38189277417660605,1.1523472207406675,2.8860700717345225,0.11651408535050244,0.46925005766407357,simulated,simulated,simulated,3
14124,0,1,2,3,2,1,2,3,4,0.3818866677255328,1.3726595549768692,2.8860700717345225,0.19285663851293167,0.6163582397431397,simulated,simulated,simulated,2
15128,0,1,2,3,0,3,1,4,2,0.3818689169257965,1.3065395698299254,2.8860700717345225,0.1699643478017196,0.6179384406621657,simulated,simulated,simulated,4
15947,0,1,2,2,3,4,3,4,0,0.38186677897749477,1.4226247486956527,2.8860700717345225,0.2101890638511692,0.6321151335492523,simulated,simulated,simulated,2
17896,0,1,2,3,0,2,3,1,4,0.3818665804666621,1.2755069440270042,2.8860700717345225,0.1592141297380628,0.5931151866271523,simulated,simulated,simulated,4
